2.466400027275085449e+00,2.912700000000000067e+00,1.426800012588500977e+00,1.879849970340728760e+00,0.000000000000000000e+00,2.922299999999999898e-02,-5.397999882698059082e-01,0.000000000000000000e+00
1.049799978733062744e+00,1.648699998855590820e+00,9.871399998664855957e-01,1.476649999618530273e+00,3.604599982500076294e-01,6.065000000000000391e-01,-6.566300000000000470e-01,-3.829600000000000226e-01
1.049799978733062744e+00,1.504050016403198242e+00,9.871399998664855957e-01,1.476649999618530273e+00,0.000000000000000000e+00,3.604599982500076294e-01,-3.379599999999999826e-01,0.000000000000000000e+00
1.999050021171569824e+00,2.357100009918212891e+00,1.879849970340728760e+00,2.341249942779541016e+00,0.000000000000000000e+00,3.147099912166595459e-01,-4.821249991655349731e-01,0.000000000000000000e+00
2.094699978828430176e+00,2.476500034332275391e+00,9.080700000000000438e-01,9.871399998664855957e-01,9.853499999999999412e-03,4.928400000000000003e-01,-9.638900000000000245e-01,-3.807200000000000029e-01
2.476500034332275391e+00,2.957500000000000018e+00,9.049700000000000522e-01,9.871399998664855957e-01,9.853499999999999412e-03,1.201799999999999952e-01,-9.638900000000000245e-01,-3.020100000000000007e-01
1.999050021171569824e+00,2.434149980545043945e+00,9.871399998664855957e-01,1.426800012588500977e+00,2.404000014066696167e-01,6.389899999999999469e-01,-7.199150025844573975e-01,-3.379599999999999826e-01
2.723600029945373535e+00,2.952199999999999935e+00,1.426800012588500977e+00,1.879849970340728760e+00,1.582599999999999979e-02,1.221499999999999947e-01,-9.268999999999999462e-01,-5.397999882698059082e-01
1.999050021171569824e+00,2.353850007057189941e+00,2.341249942779541016e+00,2.887900000000000134e+00,2.475799999999999876e-02,3.690550029277801514e-01,-7.613600000000000367e-01,-3.462300002574920654e-01
5.081749856472015381e-01,1.049799978733062744e+00,9.871399998664855957e-01,1.430449962615966797e+00,0.000000000000000000e+00,2.132100000000000106e-01,-4.156100004911422729e-01,0.000000000000000000e+00
1.563849985599517822e+00,1.999050021171569824e+00,2.472350001335144043e+00,2.997100000000000097e+00,0.000000000000000000e+00,4.814350008964538574e-01,-2.745200000000000071e-02,0.000000000000000000e+00
1.500950038433074951e+00,1.999050021171569824e+00,1.476649999618530273e+00,1.949250042438507080e+00,0.000000000000000000e+00,3.123400062322616577e-01,-2.867199999999999749e-01,0.000000000000000000e+00
1.049799978733062744e+00,1.500950038433074951e+00,1.476649999618530273e+00,1.949250042438507080e+00,0.000000000000000000e+00,2.330150008201599121e-01,-2.283600000000000074e-01,0.000000000000000000e+00
1.049799978733062744e+00,1.500950038433074951e+00,1.476649999618530273e+00,1.949250042438507080e+00,2.330150008201599121e-01,5.847599999999999465e-01,-5.585200000000000164e-01,-2.380899999999999961e-01
1.722400000000000016e-03,3.844650089740753174e-01,9.297099999999999809e-02,5.507499873638153076e-01,0.000000000000000000e+00,3.807200000000000029e-01,-2.607650030404329300e-02,0.000000000000000000e+00
3.844650089740753174e-01,7.301350235939025879e-01,9.297099999999999809e-02,5.507499873638153076e-01,0.000000000000000000e+00,3.807200000000000029e-01,-2.607650030404329300e-02,0.000000000000000000e+00
