1,0.15754,-0.040298,-0.51914,-0.41813,0.12242,-0.078731,-0.35114,-0.38434
1,0.051276,0.090034,-0.23978,-0.1495,0.041179,0.075674,-0.10097,-0.1436
1,0.13316,0.29901,0.20154,-0.44869,0.16194,0.25851,0.28782,-0.40505
1,0.04855,0.38559,-0.22666,-0.292,0.03949,0.3586,-0.090598,-0.26987
1,0.20945,0.0015153,-0.7082,-0.45433,0.15754,-0.040298,-0.51914,-0.41813
1,0.39887,0.081527,0.0049267,-0.54068,0.41013,0.032688,0.11261,-0.48839
1,0.079405,0.036602,0.22853,-0.12328,0.11087,0.024983,0.31464,-0.11619
1,-0.031704,0.42605,0.17668,-0.40757,-0.0050907,0.38917,0.26613,-0.36881
1,-0.052565,0.23305,-0.1234,-0.17744,-0.052364,0.21632,0.0020081,-0.16734
1,0.59577,0.34745,0.20539,-0.47135,0.62487,0.30494,0.29103,-0.42512
1,0.57523,0.39459,0.10935,-0.52251,0.59577,0.34745,0.20539,-0.47135
1,0.10224,-0.11402,-0.20182,-0.35288,0.095332,-0.14638,-0.069101,-0.32365
1,0.52746,0.072514,-0.94736,-0.73037,0.45409,0.006006,-0.73371,-0.66508
1,0.27293,0.050581,-0.24733,-0.26651,0.26206,0.025837,-0.1087,-0.24745
1,0.66289,-0.10551,-0.37581,-0.69024,0.64025,-0.16795,-0.22641,-0.62442
1,0.43099,-0.011417,0.20858,-0.44105,0.4604,-0.051239,0.29413,-0.39822
1,0.59662,-0.24422,-0.16,-0.61976,0.59319,-0.30022,-0.034378,-0.55999
1,0.28529,0.16273,0.0026017,-0.37621,0.29649,0.12847,0.11201,-0.34253
1,0.31743,0.097305,0.20934,-0.31169,0.34702,0.068958,0.29595,-0.28347
1,0.2635,0.0029055,0.014427,-0.22931,0.27588,-0.018308,0.1238,-0.21213
1,0.12242,-0.078731,-0.35114,-0.38434,0.10224,-0.11402,-0.20182,-0.35288
1,0.028635,0.28924,-0.6033,-0.20612,-0.013755,0.26954,-0.4239,-0.19704
1,0.59319,-0.30022,-0.034378,-0.55999,0.60094,-0.35081,0.077577,-0.50587
1,0.071216,0.41479,-0.37984,-0.31541,0.04855,0.38559,-0.22666,-0.292
1,0.63344,-0.27548,0.025251,-0.51058,0.64653,-0.32163,0.1309,-0.46151
1,0.29766,0.077232,-0.40342,-0.28644,0.27293,0.050581,-0.24733,-0.26651
1,0.53195,-0.10853,0.24047,-0.50373,0.56414,-0.15388,0.32186,-0.45353
1,0.31102,0.064686,0.17296,-0.4421,0.33727,0.02474,0.26252,-0.39946
1,0.29798,-0.0379,0.22096,-0.19592,0.32871,-0.055969,0.30728,-0.18069
1,0.61262,-0.18224,-0.30098,-0.68573,0.59662,-0.24422,-0.16,-0.61976
1,0.03949,0.3586,-0.090598,-0.26987,0.042518,0.33369,0.030285,-0.24904
1,0.28559,0.38448,0.23052,-0.35916,0.31702,0.35194,0.31431,-0.32539
1,0.33086,-0.20511,-0.090118,-0.4548,0.33376,-0.24641,0.02907,-0.41306
1,0.096143,0.32654,-0.11899,-0.56924,0.096387,0.27505,0.002446,-0.51482
1,0.33987,-0.15963,-0.22404,-0.50052,0.33086,-0.20511,-0.090118,-0.4548
1,0.38677,0.44514,0.040469,-0.30431,0.4014,0.4173,0.14623,-0.27842
1,-0.040224,0.2508,-0.2647,-0.1874,-0.052565,0.23305,-0.1234,-0.17744
1,-0.052364,0.21632,0.0020081,-0.16734,-0.041031,0.20059,0.11333,-0.15728
1,-0.019814,0.18585,0.21216,-0.14736,0.010176,0.17208,0.29991,-0.13769
1,0.40997,0.19544,-0.25149,-0.66217,0.39838,0.13559,-0.1159,-0.59843
1,0.10022,-0.17604,0.048875,-0.29655,0.11559,-0.20319,0.15376,-0.27146
1,0.65457,0.13866,0.020014,-0.15745,0.66751,0.12382,0.12939,-0.14834
1,0.4425,-0.1391,0.10824,-0.31067,0.46313,-0.16744,0.20628,-0.28346
1,0.22972,0.10755,0.17277,-0.51285,0.25589,0.061324,0.26173,-0.46222
1,0.10253,0.39358,-0.0038334,-0.55021,0.11301,0.34388,0.10476,-0.49692
1,0.24889,0.46003,0.030732,-0.43711,0.26253,0.4204,0.13642,-0.39629
1,0.47771,0.0718,-0.17613,-0.66207,0.47281,0.012033,-0.049058,-0.59767
1,0.66289,0.17105,-0.24205,-0.17528,0.65257,0.1544,-0.10321,-0.16648
1,-0.17321,-0.038794,-0.10647,-0.36045,-0.17167,-0.071746,0.015404,-0.32952
1,0.61868,-0.39649,0.17736,-0.45687,0.64531,-0.43775,0.26629,-0.41252
1,0.28503,0.20035,-0.12038,-0.41296,0.28529,0.16273,0.0026017,-0.37621
1,0.31139,0.043007,0.0926,-0.69154,0.33029,-0.019135,0.18903,-0.62142
