1,0.73343,0.48148,0.11304,-0.0088694,0.75475,0.4799,0.21321,-0.015734
1,0.70557,0.20871,0.11304,-0.0088694,0.72689,0.20714,0.21321,-0.015734
1,0.048821,0.023113,0.11304,-0.0088694,0.070142,0.02154,0.21321,-0.015734
1,0.61323,0.33109,0.11304,-0.0088694,0.63456,0.32951,0.21321,-0.015734
1,0.14495,0.17742,0.11304,-0.0088694,0.16627,0.17585,0.21321,-0.015734
1,0.1514,0.091672,0.11304,-0.0088694,0.17272,0.090098,0.21321,-0.015734
1,0.4404,0.12674,0.11304,-0.0088694,0.46172,0.12517,0.21321,-0.015734
1,0.55159,0.22965,0.11304,-0.0088694,0.57291,0.22808,0.21321,-0.015734
1,0.31997,0.19339,0.11304,-0.0088694,0.34129,0.19182,0.21321,-0.015734
1,0.76319,0.23328,0.11304,-0.0088694,0.78451,0.2317,0.21321,-0.015734
1,0.20586,0.58591,0.11304,-0.0088694,0.22718,0.58434,0.21321,-0.015734
1,0.73936,0.3078,0.11304,-0.0088694,0.76068,0.30623,0.21321,-0.015734
1,0.42775,0.090341,0.11304,-0.0088694,0.44907,0.088768,0.21321,-0.015734
1,0.9337,0.38348,0.11304,-0.0088694,0.95502,0.38191,0.21321,-0.015734
1,0.94833,0.33571,0.11304,-0.0088694,0.96965,0.33413,0.21321,-0.015734
1,0.47221,0.52589,0.11304,-0.0088694,0.49353,0.52432,0.21321,-0.015734
1,1.0131,0.28322,0.11304,-0.0088694,1.0344,0.28165,0.21321,-0.015734
1,0.11451,0.52236,0.11304,-0.0088694,0.13583,0.52078,0.21321,-0.015734
1,0.5959,0.067703,0.11304,-0.0088694,0.61722,0.06613,0.21321,-0.015734
1,0.35627,0.29152,0.11304,-0.0088694,0.37759,0.28995,0.21321,-0.015734
1,0.38509,0.59071,0.11304,-0.0088694,0.40641,0.58914,0.21321,-0.015734
1,0.78198,0.15402,0.11304,-0.0088694,0.80331,0.15245,0.21321,-0.015734
1,1.0457,0.47548,0.11304,-0.0088694,1.067,0.4739,0.21321,-0.015734
1,0.86541,0.66689,0.11304,-0.0088694,0.88673,0.66531,0.21321,-0.015734
1,0.47634,0.07964,0.11304,-0.0088694,0.49766,0.078067,0.21321,-0.015734
1,0.75476,0.028412,0.11304,-0.0088694,0.77608,0.026839,0.21321,-0.015734
1,1.1083,0.25784,0.11304,-0.0088694,1.1297,0.25626,0.21321,-0.015734
1,0.19407,0.11052,0.11304,-0.0088694,0.21539,0.10894,0.21321,-0.015734
1,0.72424,0.1616,0.11304,-0.0088694,0.74556,0.16003,0.21321,-0.015734
1,1.0679,0.058798,0.11304,-0.0088694,1.0892,0.057225,0.21321,-0.015734
1,0.63232,0.44278,0.11304,-0.0088694,0.65365,0.44121,0.21321,-0.015734
1,0.15042,0.11385,0.11304,-0.0088694,0.17174,0.11227,0.21321,-0.015734
1,0.69061,0.30029,0.11304,-0.0088694,0.71193,0.29872,0.21321,-0.015734
1,0.57009,0.51527,0.11304,-0.0088694,0.59142,0.5137,0.21321,-0.015734
1,0.20984,0.55416,0.11304,-0.0088694,0.23117,0.55258,0.21321,-0.015734
1,0.50083,0.18613,0.11304,-0.0088694,0.52215,0.18456,0.21321,-0.015734
1,0.66035,0.20836,0.11304,-0.0088694,0.68168,0.20678,0.21321,-0.015734
1,0.41696,0.080253,0.11304,-0.0088694,0.43828,0.07868,0.21321,-0.015734
1,0.63964,0.32311,0.11304,-0.0088694,0.66096,0.32153,0.21321,-0.015734
1,0.25979,0.044626,0.11304,-0.0088694,0.28111,0.043053,0.21321,-0.015734
1,0.43461,0.11,0.11304,-0.0088694,0.45593,0.10843,0.21321,-0.015734
1,0.4923,0.64753,0.11304,-0.0088694,0.51362,0.64595,0.21321,-0.015734
1,0.0535,0.073715,0.11304,-0.0088694,0.074822,0.072142,0.21321,-0.015734
1,1.0538,0.5075,0.11304,-0.0088694,1.0751,0.50593,0.21321,-0.015734
1,0.23618,0.43761,0.11304,-0.0088694,0.2575,0.43603,0.21321,-0.015734
1,0.32244,0.6502,0.11304,-0.0088694,0.34376,0.64862,0.21321,-0.015734
1,0.55268,0.6237,0.11304,-0.0088694,0.57401,0.62212,0.21321,-0.015734
1,0.76174,0.66827,0.11304,-0.0088694,0.78306,0.6667,0.21321,-0.015734
1,0.93174,0.52409,0.11304,-0.0088694,0.95307,0.52251,0.21321,-0.015734
1,0.11137,0.072418,0.11304,-0.0088694,0.1327,0.070845,0.21321,-0.015734
1,0.73667,0.48038,0.11304,-0.0088694,0.75799,0.47881,0.21321,-0.015734
1,0.35496,0.27157,0.11304,-0.0088694,0.37628,0.27,0.21321,-0.015734
1,0.47315,0.4517,0.11304,-0.0088694,0.49448,0.45012,0.21321,-0.015734
1,0.21055,0.23468,0.11304,-0.0088694,0.23187,0.2331,0.21321,-0.015734
1,1.122,0.67713,0.11304,-0.0088694,1.1434,0.67556,0.21321,-0.015734
1,0.47783,0.37564,0.11304,-0.0088694,0.49915,0.37407,0.21321,-0.015734
1,0.12511,0.020869,0.11304,-0.0088694,0.14643,0.019296,0.21321,-0.015734
1,0.43552,0.56414,0.11304,-0.0088694,0.45685,0.56257,0.21321,-0.015734
1,0.86444,0.47759,0.11304,-0.0088694,0.88576,0.47601,0.21321,-0.015734
1,0.064705,0.13008,0.11304,-0.0088694,0.086026,0.12851,0.21321,-0.015734
1,0.33372,0.04657,0.11304,-0.0088694,0.35505,0.044996,0.21321,-0.015734
1,0.78198,0.54939,0.11304,-0.0088694,0.8033,0.54782,0.21321,-0.015734
1,0.97156,0.51313,0.11304,-0.0088694,0.99288,0.51156,0.21321,-0.015734
1,1.0703,0.54061,0.11304,-0.0088694,1.0916,0.53904,0.21321,-0.015734
1,0.89466,0.34504,0.11304,-0.0088694,0.91598,0.34346,0.21321,-0.015734
1,1.0234,0.21702,0.11304,-0.0088694,1.0447,0.21545,0.21321,-0.015734
1,0.044797,0.42595,0.11304,-0.0088694,0.066118,0.42437,0.21321,-0.015734
1,0.7839,0.050962,0.11304,-0.0088694,0.80522,0.049388,0.21321,-0.015734
1,0.65514,0.15063,0.11304,-0.0088694,0.67646,0.14906,0.21321,-0.015734
1,0.60632,0.51464,0.11304,-0.0088694,0.62765,0.51307,0.21321,-0.015734
1,0.5501,0.5598,0.11304,-0.0088694,0.57142,0.55822,0.21321,-0.015734
1,0.32085,0.50141,0.11304,-0.0088694,0.34217,0.49984,0.21321,-0.015734
1,0.44185,0.63931,0.11304,-0.0088694,0.46317,0.63774,0.21321,-0.015734
1,0.22316,0.011487,0.11304,-0.0088694,0.24448,0.009914,0.21321,-0.015734
1,0.27599,0.5496,0.11304,-0.0088694,0.29731,0.54803,0.21321,-0.015734
1,0.25599,0.27998,0.11304,-0.0088694,0.27731,0.27841,0.21321,-0.015734
1,0.094236,0.6654,0.11304,-0.0088694,0.11556,0.66383,0.21321,-0.015734
1,1.0328,0.5192,0.11304,-0.0088694,1.0541,0.51763,0.21321,-0.015734
1,0.72389,0.076021,0.11304,-0.0088694,0.74522,0.074448,0.21321,-0.015734
1,0.56887,0.55726,0.11304,-0.0088694,0.5902,0.55569,0.21321,-0.015734
1,0.66891,0.54259,0.11304,-0.0088694,0.69023,0.54102,0.21321,-0.015734
1,0.34364,0.1004,0.11304,-0.0088694,0.36496,0.098826,0.21321,-0.015734
1,0.032956,0.53541,0.11304,-0.0088694,0.054278,0.53383,0.21321,-0.015734
1,0.96669,0.3059,0.11304,-0.0088694,0.98802,0.30433,0.21321,-0.015734
1,0.55767,0.0097317,0.11304,-0.0088694,0.57899,0.0081584,0.21321,-0.015734
1,1.0178,0.20298,0.11304,-0.0088694,1.0391,0.20141,0.21321,-0.015734
1,0.42401,0.20212,0.11304,-0.0088694,0.44533,0.20055,0.21321,-0.015734
1,0.19181,0.54299,0.11304,-0.0088694,0.21313,0.54142,0.21321,-0.015734
1,1.0755,0.63486,0.11304,-0.0088694,1.0968,0.63328,0.21321,-0.015734
1,0.29479,0.4075,0.11304,-0.0088694,0.31611,0.40592,0.21321,-0.015734
1,0.25097,0.15012,0.11304,-0.0088694,0.27229,0.14855,0.21321,-0.015734
1,0.96581,0.47189,0.11304,-0.0088694,0.98713,0.47032,0.21321,-0.015734
1,1.0201,0.24024,0.11304,-0.0088694,1.0414,0.23867,0.21321,-0.015734
1,0.62914,0.64454,0.11304,-0.0088694,0.65047,0.64296,0.21321,-0.015734
1,0.77838,0.45195,0.11304,-0.0088694,0.7997,0.45037,0.21321,-0.015734
1,0.8057,-0.00032088,0.11304,-0.0088694,0.82702,-0.0018942,0.21321,-0.015734
1,0.12149,0.68837,0.11304,-0.0088694,0.14281,0.6868,0.21321,-0.015734
1,0.38242,0.40035,0.11304,-0.0088694,0.40374,0.39877,0.21321,-0.015734
1,0.56439,0.66224,0.11304,-0.0088694,0.58571,0.66067,0.21321,-0.015734
1,0.50002,0.61861,0.11304,-0.0088694,0.52134,0.61703,0.21321,-0.015734
1,0.60745,0.15739,0.11304,-0.0088694,0.62877,0.15582,0.21321,-0.015734
1,0.87471,0.5861,0.11304,-0.0088694,0.89604,0.58453,0.21321,-0.015734
1,0.90948,0.63668,0.11304,-0.0088694,0.9308,0.6351,0.21321,-0.015734
1,0.67131,0.039296,0.11304,-0.0088694,0.69263,0.037722,0.21321,-0.015734
1,0.46681,0.61538,0.11304,-0.0088694,0.48813,0.6138,0.21321,-0.015734
1,0.74194,0.16012,0.11304,-0.0088694,0.76326,0.15855,0.21321,-0.015734
1,0.70419,0.14989,0.11304,-0.0088694,0.72552,0.14832,0.21321,-0.015734
1,0.047188,0.60097,0.11304,-0.0088694,0.068509,0.5994,0.21321,-0.015734
1,0.49181,0.17734,0.11304,-0.0088694,0.51314,0.17576,0.21321,-0.015734
1,1.1053,0.17134,0.11304,-0.0088694,1.1266,0.16977,0.21321,-0.015734
1,0.52845,0.016556,0.11304,-0.0088694,0.54977,0.014982,0.21321,-0.015734
1,1.0389,0.31688,0.11304,-0.0088694,1.0602,0.31531,0.21321,-0.015734
1,0.20345,0.02607,0.11304,-0.0088694,0.22477,0.024496,0.21321,-0.015734
1,0.013291,0.018618,0.11304,-0.0088694,0.034612,0.017045,0.21321,-0.015734
1,0.78827,0.35361,0.11304,-0.0088694,0.80959,0.35203,0.21321,-0.015734
1,1.0296,0.15179,0.11304,-0.0088694,1.0509,0.15022,0.21321,-0.015734
1,0.37534,0.47185,0.11304,-0.0088694,0.39666,0.47027,0.21321,-0.015734
1,0.75127,0.52278,0.11304,-0.0088694,0.7726,0.5212,0.21321,-0.015734
