1,0.35379,0.60703,-0.81063,-0.22964,0.29299,0.58506,-0.608,-0.21974
1,0.57888,0.58177,-0.42656,-0.67445,0.55175,0.52069,-0.27129,-0.61086
1,0.10232,0.25417,-0.95094,-0.85548,0.028521,0.17656,-0.738,-0.77609
1,0.33792,0.20378,-0.83165,-0.30868,0.27518,0.17477,-0.62735,-0.29004
1,0.49343,0.0036797,-0.04005,-0.1183,0.50108,-0.0077359,0.076463,-0.11416
1,0.39949,0.13066,-0.18263,-0.61908,0.39405,0.074699,-0.054442,-0.55959
1,0.53627,0.18851,-0.48452,-0.16185,0.50446,0.17283,-0.31815,-0.15672
1,0.44481,0.1451,-0.25127,-0.67856,0.43322,0.083807,-0.11585,-0.61296
1,0.48887,0.25381,-0.7571,-0.75008,0.43235,0.18572,-0.56514,-0.68087
1,0.055381,0.42952,-0.32746,-0.26228,0.037407,0.40508,-0.17974,-0.24441
1,0.49955,0.48644,-0.96003,-0.15246,0.42557,0.47118,-0.73983,-0.15261
1,0.55783,0.60465,-0.71469,-0.55007,0.50526,0.55434,-0.52575,-0.5031
1,0.18395,0.56416,-0.51374,-0.65175,0.1491,0.50501,-0.34842,-0.5915
1,0.40647,0.24733,-0.12372,-0.33344,0.4065,0.21675,0.00034004,-0.30571
1,0.27389,0.39615,-0.13659,-0.13712,0.27296,0.38298,-0.0093353,-0.1317
1,0.38478,0.40147,-0.43652,-0.047367,0.35732,0.39599,-0.27456,-0.054754
1,0.17814,0.59696,-0.62791,-0.73132,0.1331,0.53065,-0.45038,-0.6631
1,0.3458,0.35647,-0.018163,-0.38923,0.35514,0.32104,0.093473,-0.35426
1,0.20656,0.64692,-0.21085,-0.67513,0.19857,0.58596,-0.079967,-0.60955
1,0.192,0.60775,-0.74982,-0.61361,0.13626,0.55177,-0.55747,-0.55977
1,0.065547,0.19131,-0.39077,-0.19161,0.042021,0.17309,-0.23526,-0.18229
1,0.49738,0.33121,-0.78496,-0.42401,0.43869,0.29202,-0.58696,-0.39191
1,0.29072,0.22242,-0.41953,-0.12614,0.2647,0.20997,-0.26019,-0.12447
1,0.42314,0.59738,-0.11904,-0.81962,0.42316,0.5237,0.00018318,-0.7369
1,0.5532,0.56976,-0.37454,-0.65622,0.5307,0.51034,-0.22499,-0.59424
1,0.50723,0.084756,-0.23439,-0.50351,0.4973,0.039002,-0.099324,-0.45754
1,0.35287,0.54606,-0.64928,-0.53736,0.30611,0.49693,-0.46762,-0.49125
1,0.044246,0.22565,-0.36089,-0.60344,0.023005,0.17092,-0.21242,-0.5473
1,0.22438,0.30999,-0.21091,-0.29278,0.21672,0.28295,-0.076629,-0.27043
1,0.13587,0.458,-0.53494,-0.76062,0.099053,0.38917,-0.36819,-0.68826
1,0.050501,0.39629,-0.90975,-0.043192,-0.018926,0.39076,-0.69427,-0.055248
1,0.11495,0.54567,-0.11056,-0.51884,0.11599,0.49866,0.01037,-0.47004
1,0.1976,0.061771,-0.60425,0.047469,0.15535,0.064558,-0.42249,0.027875
1,0.030321,0.036671,-0.77351,-0.34156,-0.027286,0.0048026,-0.57607,-0.31868
